Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"verifyElementPresent(findTestObject(""Page_Swag Labs/div_ProductsName (A to Z)Name (A to Z)Name (Z to A)Price (low to high)Price (high to low)""), 0)",Chrome 132.0.0.0,,,06-02-2025 14:31:29,06-02-2025 14:31:29,"0,010s",NOT_RUN
"click(findTestObject(""Page_Swag Labs/span_Name (Z to A)Name (A to Z)Name (Z to A)Price (low to high)Price (high to low)""))",Chrome 132.0.0.0,,,06-02-2025 14:31:29,06-02-2025 14:31:30,"0,596s",PASSED
closeBrowser(),Chrome 132.0.0.0,,,06-02-2025 14:31:30,06-02-2025 14:31:30,"0,534s",PASSED
,,,,,,,
Test Cases/Positive Cases - Sorting - Price(High to Low),Chrome 132.0.0.0,,,06-02-2025 14:31:30,06-02-2025 14:31:44,"13,171s",PASSED
"openBrowser("""")",Chrome 132.0.0.0,,,06-02-2025 14:31:31,06-02-2025 14:31:32,"1,664s",PASSED
"navigateToUrl(""https://www.saucedemo.com/"")",Chrome 132.0.0.0,,,06-02-2025 14:31:32,06-02-2025 14:31:38,"5,584s",PASSED
"setText(findTestObject(""Object Repository/Page_Swag Labs/input_Swag Labs_user-name""), ""standard_user"")",Chrome 132.0.0.0,,,06-02-2025 14:31:38,06-02-2025 14:31:39,"0,900s",PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_Swag Labs/input_Swag Labs_password""), ""qcu24s4901FyWDTwXGr6XA=="")",Chrome 132.0.0.0,,,06-02-2025 14:31:39,06-02-2025 14:31:39,"0,424s",PASSED
"click(findTestObject(""Object Repository/Page_Swag Labs/input_Swag Labs_login-button""))",Chrome 132.0.0.0,,,06-02-2025 14:31:39,06-02-2025 14:31:40,"0,552s",PASSED
com.test.swaglabs.sorting.Sorting.clickPriceHighToLow(),Chrome 132.0.0.0,,,06-02-2025 14:31:40,06-02-2025 14:31:40,"0,453s",PASSED
waitForAlert(3),Chrome 132.0.0.0,,,06-02-2025 14:31:40,06-02-2025 14:31:43,"3,158s",PASSED
closeBrowser(),Chrome 132.0.0.0,,,06-02-2025 14:31:43,06-02-2025 14:31:44,"0,309s",PASSED
,,,,,,,
Test Cases/Positive Cases - Sorting - Price(Low to High),Chrome 132.0.0.0,,,06-02-2025 14:31:44,06-02-2025 14:31:44,"0,055s",PASSED
return null,Chrome 132.0.0.0,,,06-02-2025 14:31:44,06-02-2025 14:31:44,"0,006s",PASSED
