Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Test Cases/Positive Cases - Sorting - Price(High to Low),Chrome 132.0.0.0,,,03-02-2025 22:39:57,03-02-2025 22:40:09,"11,891s",PASSED
"openBrowser("""")",Chrome 132.0.0.0,,,03-02-2025 22:39:57,03-02-2025 22:39:58,"0,806s",PASSED
"navigateToUrl(""https://www.saucedemo.com/"")",Chrome 132.0.0.0,,,03-02-2025 22:39:58,03-02-2025 22:40:01,"3,483s",PASSED
"setText(findTestObject(""Object Repository/Page_Swag Labs/input_Swag Labs_user-name""), ""standard_user"")",Chrome 132.0.0.0,,,03-02-2025 22:40:01,03-02-2025 22:40:03,"2,023s",PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_Swag Labs/input_Swag Labs_password""), ""qcu24s4901FyWDTwXGr6XA=="")",Chrome 132.0.0.0,,,03-02-2025 22:40:03,03-02-2025 22:40:04,"0,347s",PASSED
"click(findTestObject(""Object Repository/Page_Swag Labs/input_Swag Labs_login-button""))",Chrome 132.0.0.0,,,03-02-2025 22:40:04,03-02-2025 22:40:04,"0,338s",PASSED
com.test.swaglabs.sorting.Sorting.clickPriceHighToLow(),Chrome 132.0.0.0,,,03-02-2025 22:40:04,03-02-2025 22:40:05,"0,477s",PASSED
waitForAlert(3),Chrome 132.0.0.0,,,03-02-2025 22:40:05,03-02-2025 22:40:08,"3,129s",PASSED
closeBrowser(),Chrome 132.0.0.0,,,03-02-2025 22:40:08,03-02-2025 22:40:09,"1,216s",PASSED
,,,,,,,
Test Cases/Positive Cases - Sorting - Price(Low to High),Chrome 132.0.0.0,,,03-02-2025 22:40:09,03-02-2025 22:40:09,"0,043s",PASSED
return null,Chrome 132.0.0.0,,,03-02-2025 22:40:09,03-02-2025 22:40:09,"0,001s",PASSED
