Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
delay(2),Chrome 132.0.0.0,,,04-02-2025 20:22:02,04-02-2025 20:22:04,"2,013s",PASSED
"scrollToElement(findTestObject(""Page_Swag Labs/input_Swag Labs_mainhome_header""), 2)",Chrome 132.0.0.0,,,04-02-2025 20:22:04,04-02-2025 20:22:04,"0,285s",PASSED
"verifyElementVisible(findTestObject(""Page_Swag Labs/input_Swag Labs_shopping_cart_badge""))",Chrome 132.0.0.0,,,04-02-2025 20:22:04,04-02-2025 20:22:05,"0,310s",PASSED
delay(3),Chrome 132.0.0.0,,,04-02-2025 20:22:05,04-02-2025 20:22:08,"3,019s",PASSED
closeBrowser(),Chrome 132.0.0.0,,,04-02-2025 20:22:08,04-02-2025 20:22:08,"0,263s",PASSED
,,,,,,,
Test Cases/Positive Cases - Add to Cart,Chrome 132.0.0.0,,,04-02-2025 20:22:08,04-02-2025 20:22:16,"7,854s",PASSED
"openBrowser("""")",Chrome 132.0.0.0,,,04-02-2025 20:22:08,04-02-2025 20:22:09,"1,040s",PASSED
"navigateToUrl(""https://www.saucedemo.com/"")",Chrome 132.0.0.0,,,04-02-2025 20:22:09,04-02-2025 20:22:09,"0,157s",PASSED
"setText(findTestObject(""Page_Swag Labs/input_Swag Labs_user-name""), Username1)",Chrome 132.0.0.0,,,04-02-2025 20:22:09,04-02-2025 20:22:12,"2,565s",PASSED
"setEncryptedText(findTestObject(""Page_Swag Labs/input_Swag Labs_password""), Password)",Chrome 132.0.0.0,,,04-02-2025 20:22:12,04-02-2025 20:22:12,"0,325s",PASSED
"click(findTestObject(""Page_Swag Labs/input_Swag Labs_login-button""))",Chrome 132.0.0.0,,,04-02-2025 20:22:12,04-02-2025 20:22:12,"0,336s",PASSED
"click(findTestObject(""Page_Swag Labs/input_Swag Labs_add_to_cart_backpack-button""))",Chrome 132.0.0.0,,,04-02-2025 20:22:12,04-02-2025 20:22:13,"0,542s",PASSED
"verifyElementVisible(findTestObject(""Page_Swag Labs/input_Swag Labs_shopping_cart_badge""))",Chrome 132.0.0.0,,,04-02-2025 20:22:13,04-02-2025 20:22:13,"0,522s",PASSED
delay(2),Chrome 132.0.0.0,,,04-02-2025 20:22:13,04-02-2025 20:22:15,"2,007s",PASSED
closeBrowser(),Chrome 132.0.0.0,,,04-02-2025 20:22:15,04-02-2025 20:22:16,"0,247s",PASSED
,,,,,,,
Test Cases/Positive Cases - Login SwagLabs,Chrome 132.0.0.0,,,04-02-2025 20:22:16,04-02-2025 20:22:21,"4,926s",PASSED
"openBrowser("""")",Chrome 132.0.0.0,,,04-02-2025 20:22:16,04-02-2025 20:22:17,"0,886s",PASSED
"navigateToUrl(""https://www.saucedemo.com/"")",Chrome 132.0.0.0,,,04-02-2025 20:22:17,04-02-2025 20:22:17,"0,493s",PASSED
"setText(findTestObject(""Object Repository/Page_Swag Labs/input_Swag Labs_user-name""), ""standard_user"")",Chrome 132.0.0.0,,,04-02-2025 20:22:17,04-02-2025 20:22:19,"2,059s",PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_Swag Labs/input_Swag Labs_password""), ""qcu24s4901FyWDTwXGr6XA=="")",Chrome 132.0.0.0,,,04-02-2025 20:22:19,04-02-2025 20:22:20,"0,361s",PASSED
"click(findTestObject(""Object Repository/Page_Swag Labs/input_Swag Labs_login-button""))",Chrome 132.0.0.0,,,04-02-2025 20:22:20,04-02-2025 20:22:20,"0,369s",PASSED
"verifyTextPresent(""Products"", false)",Chrome 132.0.0.0,,,04-02-2025 20:22:20,04-02-2025 20:22:20,"0,430s",PASSED
closeBrowser(),Chrome 132.0.0.0,,,04-02-2025 20:22:20,04-02-2025 20:22:21,"0,269s",PASSED
