Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"setEncryptedText(findTestObject(""Object Repository/Page_Swag Labs/input_Swag Labs_password""), ""qcu24s4901FyWDTwXGr6XA=="")",Chrome 132.0.0.0,,,02-02-2025 18:41:00,02-02-2025 18:41:01,"0,524s",PASSED
"click(findTestObject(""Object Repository/Page_Swag Labs/input_Swag Labs_login-button""))",Chrome 132.0.0.0,,,02-02-2025 18:41:01,02-02-2025 18:41:01,"0,391s",PASSED
com.test.swaglabs.resetstate.ResetAppState.clickStateAtoZ(),Chrome 132.0.0.0,,,02-02-2025 18:41:01,02-02-2025 18:41:01,"0,001s",NOT_RUN
"verifyElementPresent(findTestObject(""Page_Swag Labs/div_ProductsName (A to Z)Name (A to Z)Name (Z to A)Price (low to high)Price (high to low)""), 0)",Chrome 132.0.0.0,,,02-02-2025 18:41:01,02-02-2025 18:41:01,"0,007s",NOT_RUN
"click(findTestObject(""Page_Swag Labs/span_Name (Z to A)Name (A to Z)Name (Z to A)Price (low to high)Price (high to low)""))",Chrome 132.0.0.0,,,02-02-2025 18:41:01,02-02-2025 18:41:02,"0,538s",PASSED
closeBrowser(),Chrome 132.0.0.0,,,02-02-2025 18:41:02,02-02-2025 18:41:02,"0,221s",PASSED
,,,,,,,
Test Cases/Positive Cases - Sorting - Price(High to Low),Chrome 132.0.0.0,,,02-02-2025 18:41:02,02-02-2025 18:41:11,"9,052s",PASSED
"openBrowser("""")",Chrome 132.0.0.0,,,02-02-2025 18:41:02,02-02-2025 18:41:03,"1,182s",PASSED
"navigateToUrl(""https://www.saucedemo.com/"")",Chrome 132.0.0.0,,,02-02-2025 18:41:03,02-02-2025 18:41:04,"0,686s",PASSED
"setText(findTestObject(""Object Repository/Page_Swag Labs/input_Swag Labs_user-name""), ""standard_user"")",Chrome 132.0.0.0,,,02-02-2025 18:41:04,02-02-2025 18:41:06,"2,105s",PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_Swag Labs/input_Swag Labs_password""), ""qcu24s4901FyWDTwXGr6XA=="")",Chrome 132.0.0.0,,,02-02-2025 18:41:06,02-02-2025 18:41:07,"0,484s",PASSED
"click(findTestObject(""Object Repository/Page_Swag Labs/input_Swag Labs_login-button""))",Chrome 132.0.0.0,,,02-02-2025 18:41:07,02-02-2025 18:41:07,"0,484s",PASSED
com.test.swaglabs.sorting.Sorting.clickPriceHighToLow(),Chrome 132.0.0.0,,,02-02-2025 18:41:07,02-02-2025 18:41:08,"0,650s",PASSED
waitForAlert(3),Chrome 132.0.0.0,,,02-02-2025 18:41:08,02-02-2025 18:41:11,"3,104s",PASSED
closeBrowser(),Chrome 132.0.0.0,,,02-02-2025 18:41:11,02-02-2025 18:41:11,"0,235s",PASSED
,,,,,,,
Test Cases/Positive Cases - Sorting - Price(Low to High),Chrome 132.0.0.0,,,02-02-2025 18:41:11,02-02-2025 18:41:11,"0,059s",PASSED
return null,Chrome 132.0.0.0,,,02-02-2025 18:41:11,02-02-2025 18:41:11,"0,002s",PASSED
